_id_x,genre,age,nationalite,niveauEtudes,sessionId,__v_x,_id_y,textId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB,__v_y,association_triplet
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e272a796c118ec247b3a21,67a51eb49d8894e943d3ff93,risk-effort,Homme petite taille,6,5,8,Femme petite taille,4,5,7,0,"[1, 1, 0]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e272c396c118ec247b3a23,67a243ea6d8e29a001947947,effort-reward,Homme grande taille,6,6,9,Homme petite taille,4,4,8,0,"[1, 0, 1]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e272dc96c118ec247b3a25,67a51e546623f6ccab523c27,risk-effort,Robot,8,8,10,Enfant,2,2,4,0,"[1, 1, 0]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e2730496c118ec247b3a27,67a243ea6d8e29a001947949,effort-reward,Personne âgée,3,5,3,Femme petite taille,7,5,7,0,"[1, 0, 1]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e2731296c118ec247b3a29,67a51e546623f6ccab523c27,risk-effort,Femme petite taille,4,4,7,Femme grande taille,6,6,8,0,"[1, 1, 0]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e2731796c118ec247b3a2b,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,5,5,8,Femme grande taille,5,5,8,0,"[1, 0, 1]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e2732a96c118ec247b3a2d,67a51efa18a0dfe14aac016b,risk-effort,Homme grande taille,5,6,9,Femme grande taille,5,4,8,0,"[1, 1, 0]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e2733596c118ec247b3a2f,67a243ea6d8e29a001947949,effort-reward,Robot,5,5,10,Homme grande taille,5,5,9,0,"[1, 0, 1]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e2734496c118ec247b3a31,67a243ea6d8e29a001947945,risk-reward,Personne âgée,4,5,3,Enfant,6,5,4,0,"[0, 1, 1]"
67e2711696c118ec247b3a0d,femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,0,67e2735396c118ec247b3a33,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,8,6,7,Personne âgée,2,4,3,0,"[0, 1, 1]"
67e2784d5db96275de765e45,homme,24,DZA,bac+5,456cc33b-98b5-456a-a6f3-9dda924d2c79,0,67e278de5a0ecbb65215d14d,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,8,8,7,Femme petite taille,2,2,5,0,"[1, 0, 1]"
67e2784d5db96275de765e45,homme,24,DZA,bac+5,456cc33b-98b5-456a-a6f3-9dda924d2c79,0,67e279175a0ecbb65215d14f,67a243ea6d8e29a001947944,risk-reward,Homme petite taille,8,8,7,Personne âgée,2,2,3,0,"[0, 1, 1]"
67e2784d5db96275de765e45,homme,24,DZA,bac+5,456cc33b-98b5-456a-a6f3-9dda924d2c79,0,67e279395a0ecbb65215d151,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,10,10,7,Personne âgée,0,0,3,0,"[1, 1, 0]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e27fcfb6e49693e8ebc9fb,67a243ea6d8e29a001947948,effort-reward,Personne âgée,7,5,4,Enfant,3,5,3,0,"[1, 0, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e2800fb6e49693e8ebc9fd,67a243ea6d8e29a001947946,risk-reward,Femme grande taille,6,5,8,Femme petite taille,4,5,6,0,"[0, 1, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e2802eb6e49693e8ebc9ff,67a51efa18a0dfe14aac016b,risk-effort,Robot,5,4,8,Femme petite taille,5,6,6,0,"[1, 1, 0]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e28060b6e49693e8ebca01,67a243ea6d8e29a001947944,risk-reward,Femme grande taille,2,5,8,Robot,8,5,8,0,"[0, 1, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e28201ecc97aced40bbf63,67a51e546623f6ccab523c27,risk-effort,Robot,4,7,8,Homme grande taille,6,3,9,0,"[1, 1, 0]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e2821cecc97aced40bbf65,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,3,5,4,Homme grande taille,7,5,9,0,"[1, 1, 0]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e2823cc42a50e3604af483,67a243ea6d8e29a001947949,effort-reward,Personne âgée,3,5,4,Robot,7,5,8,0,"[1, 0, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e28257c42a50e3604af485,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,4,5,8,Homme grande taille,6,5,9,0,"[1, 0, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e28268c42a50e3604af487,67a243ea6d8e29a001947947,effort-reward,Enfant,2,5,3,Robot,8,5,8,0,"[1, 0, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e2827ac42a50e3604af489,67a51eb49d8894e943d3ff93,risk-effort,Homme grande taille,8,8,9,Femme grande taille,2,2,8,0,"[1, 1, 0]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e28286c42a50e3604af48b,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,7,5,8,Personne âgée,3,5,4,0,"[1, 0, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e2829ec42a50e3604af48d,67a51e546623f6ccab523c27,risk-effort,Robot,5,6,8,Homme petite taille,5,4,8,0,"[1, 1, 0]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e282bfc42a50e3604af48f,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,5,3,4,Femme petite taille,5,7,6,0,"[1, 1, 0]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e282cac42a50e3604af491,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,8,5,6,Enfant,2,5,3,0,"[0, 1, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e282dfc42a50e3604af493,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,2,5,8,Robot,8,5,8,0,"[0, 1, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e282ebc42a50e3604af495,67a243ea6d8e29a001947946,risk-reward,Femme grande taille,6,5,8,Femme petite taille,4,5,6,0,"[0, 1, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e282f5c42a50e3604af497,67a243ea6d8e29a001947945,risk-reward,Personne âgée,1,5,4,Robot,9,5,8,0,"[0, 1, 1]"
67e27f86b6e49693e8ebc9f7,femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,0,67e28302c42a50e3604af499,67a243ea6d8e29a001947949,effort-reward,Robot,8,5,8,Enfant,2,5,3,0,"[1, 0, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e286fbd931e4a6e3cea80f,67a243ea6d8e29a001947948,effort-reward,Femme petite taille,2,4,5,Homme grande taille,8,6,9,0,"[1, 0, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e2870ad931e4a6e3cea811,67a243ea6d8e29a001947948,effort-reward,Personne âgée,5,5,2,Robot,5,5,3,0,"[1, 0, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e28740d931e4a6e3cea813,67a243ea6d8e29a001947945,risk-reward,Homme petite taille,5,5,7,Femme petite taille,5,5,5,0,"[0, 1, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e28781d931e4a6e3cea817,67a243ea6d8e29a001947947,effort-reward,Robot,3,0,3,Homme petite taille,7,10,7,0,"[1, 0, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e28789d931e4a6e3cea819,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,5,5,7,Homme petite taille,5,5,7,0,"[0, 1, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e287c6d931e4a6e3cea81b,67a51e546623f6ccab523c27,risk-effort,Personne âgée,3,0,2,Homme petite taille,7,10,7,0,"[1, 1, 0]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e287eb2e1c59bbbae29d15,67a51eb49d8894e943d3ff93,risk-effort,Robot,0,10,3,Femme petite taille,10,0,5,0,"[1, 1, 0]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288162e1c59bbbae29d17,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,10,0,7,Robot,0,10,3,0,"[1, 1, 0]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288292e1c59bbbae29d19,67a243ea6d8e29a001947944,risk-reward,Robot,10,0,3,Femme grande taille,0,10,7,0,"[0, 1, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e2883f2e1c59bbbae29d1b,67a243ea6d8e29a001947949,effort-reward,Personne âgée,5,5,2,Robot,5,5,3,0,"[1, 0, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288682e1c59bbbae29d21,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,6,5,7,Femme grande taille,4,5,7,0,"[0, 1, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288742e1c59bbbae29d23,67a243ea6d8e29a001947949,effort-reward,Homme petite taille,10,10,7,Enfant,0,0,1,0,"[1, 0, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288832e1c59bbbae29d25,67a51eb49d8894e943d3ff93,risk-effort,Robot,0,10,3,Homme petite taille,10,0,7,0,"[1, 1, 0]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288be2e1c59bbbae29d29,67a243ea6d8e29a001947946,risk-reward,Enfant,7,1,1,Femme petite taille,3,9,5,0,"[0, 1, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288cf2e1c59bbbae29d2b,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,5,5,5,Homme petite taille,5,5,7,0,"[1, 1, 0]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288e72e1c59bbbae29d2f,67a243ea6d8e29a001947944,risk-reward,Femme grande taille,6,6,7,Femme petite taille,4,4,5,0,"[0, 1, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e288f82e1c59bbbae29d33,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,4,4,5,Homme petite taille,6,6,7,0,"[1, 0, 1]"
67e28674d931e4a6e3cea80b,homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,0,67e289072e1c59bbbae29d35,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,5,5,5,Homme grande taille,5,5,9,0,"[1, 1, 0]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e288412e1c59bbbae29d1d,67a243ea6d8e29a001947946,risk-reward,Robot,0,0,10,Femme grande taille,10,10,6,0,"[0, 1, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e288602e1c59bbbae29d1f,67a51eb49d8894e943d3ff93,risk-effort,Robot,10,0,10,Homme grande taille,0,10,8,0,"[1, 1, 0]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e2889a2e1c59bbbae29d27,67a243ea6d8e29a001947947,effort-reward,Enfant,3,2,2,Femme petite taille,7,8,4,0,"[1, 0, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e288de2e1c59bbbae29d2d,67a51e546623f6ccab523c27,risk-effort,Robot,0,10,10,Homme petite taille,10,0,6,0,"[1, 1, 0]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e288f42e1c59bbbae29d31,67a51efa18a0dfe14aac016b,risk-effort,Homme petite taille,5,5,6,Femme petite taille,5,5,4,0,"[1, 1, 0]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e2890cd931e4a6e3cea81e,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,8,5,6,Femme grande taille,2,5,6,0,"[1, 0, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e28914d931e4a6e3cea820,67a51efa18a0dfe14aac016b,risk-effort,Homme grande taille,5,5,8,Enfant,5,5,2,0,"[1, 1, 0]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e28946d931e4a6e3cea822,67a243ea6d8e29a001947949,effort-reward,Enfant,4,5,2,Personne âgée,6,5,3,0,"[1, 0, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e2897ad931e4a6e3cea824,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,7,6,6,Personne âgée,3,4,3,0,"[0, 1, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e28993d931e4a6e3cea826,67a243ea6d8e29a001947947,effort-reward,Homme grande taille,7,7,8,Personne âgée,3,3,3,0,"[1, 0, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e289a2d931e4a6e3cea828,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,0,10,6,Robot,10,0,10,0,"[0, 1, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e289b8d931e4a6e3cea82a,67a243ea6d8e29a001947946,risk-reward,Femme grande taille,6,5,6,Femme petite taille,4,5,4,0,"[0, 1, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e289d6d931e4a6e3cea82c,67a51e546623f6ccab523c27,risk-effort,Robot,0,10,10,Femme grande taille,10,0,6,0,"[1, 1, 0]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e28a09d931e4a6e3cea82e,67a243ea6d8e29a001947944,risk-reward,Personne âgée,6,5,3,Enfant,4,5,2,0,"[0, 1, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e28a18d931e4a6e3cea830,67a243ea6d8e29a001947944,risk-reward,Personne âgée,3,5,3,Homme petite taille,7,5,6,0,"[0, 1, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e28a27d931e4a6e3cea832,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,4,5,6,Homme grande taille,6,5,8,0,"[1, 0, 1]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e28a3dd931e4a6e3cea834,67a51eb49d8894e943d3ff93,risk-effort,Femme petite taille,4,6,4,Femme grande taille,6,4,6,0,"[1, 1, 0]"
67e2877dd931e4a6e3cea815,homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,0,67e28a50d931e4a6e3cea836,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,0,10,6,Robot,10,0,10,0,"[1, 0, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e294131d8e0b2879a09ed5,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,1,3,1,Homme petite taille,9,7,1,0,"[1, 1, 0]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e2947e1d8e0b2879a09ed7,67a51efa18a0dfe14aac016b,risk-effort,Femme grande taille,5,10,1,Personne âgée,5,0,1,0,"[1, 1, 0]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e2949b1d8e0b2879a09ed9,67a243ea6d8e29a001947949,effort-reward,Robot,10,5,1,Homme petite taille,0,5,1,0,"[1, 0, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e294b21d8e0b2879a09edb,67a51eb49d8894e943d3ff93,risk-effort,Enfant,0,5,1,Homme grande taille,10,5,1,0,"[1, 1, 0]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e294c51d8e0b2879a09edd,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,5,5,1,Femme petite taille,5,5,5,0,"[1, 0, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e294d51d8e0b2879a09edf,67a243ea6d8e29a001947948,effort-reward,Personne âgée,0,0,1,Homme petite taille,10,10,1,0,"[1, 0, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e294ef1d8e0b2879a09ee1,67a51e546623f6ccab523c27,risk-effort,Personne âgée,0,0,1,Robot,10,10,1,0,"[1, 1, 0]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e2951b1d8e0b2879a09ee3,67a243ea6d8e29a001947945,risk-reward,Enfant,0,2,1,Femme petite taille,10,8,5,0,"[0, 1, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e2952e1d8e0b2879a09ee5,67a51e546623f6ccab523c27,risk-effort,Homme grande taille,10,10,1,Femme petite taille,0,0,5,0,"[1, 1, 0]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e295421d8e0b2879a09ee7,67a51efa18a0dfe14aac016b,risk-effort,Enfant,0,5,1,Robot,10,5,1,0,"[1, 1, 0]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e295561d8e0b2879a09ee9,67a243ea6d8e29a001947944,risk-reward,Femme grande taille,10,5,1,Personne âgée,0,5,1,0,"[0, 1, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e2956a1d8e0b2879a09eeb,67a243ea6d8e29a001947948,effort-reward,Femme petite taille,5,5,5,Femme grande taille,5,5,1,0,"[1, 0, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e295831d8e0b2879a09eed,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,5,5,1,Femme petite taille,5,5,5,0,"[1, 0, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e295971d8e0b2879a09eef,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,7,7,5,Personne âgée,3,3,1,0,"[1, 0, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e295a41d8e0b2879a09ef1,67a243ea6d8e29a001947945,risk-reward,Homme petite taille,5,5,1,Femme petite taille,5,5,5,0,"[0, 1, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e295aa1d8e0b2879a09ef3,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,5,5,5,Homme petite taille,5,5,1,0,"[0, 1, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e295b41d8e0b2879a09ef5,67a243ea6d8e29a001947946,risk-reward,Femme grande taille,5,5,1,Homme grande taille,5,5,1,0,"[0, 1, 1]"
67e2939b1d8e0b2879a09ed1,femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,0,67e295b91d8e0b2879a09ef7,67a243ea6d8e29a001947944,risk-reward,Homme petite taille,5,5,1,Femme petite taille,5,5,5,0,"[0, 1, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a6cdd74ec4a05cc9e202,67a243ea6d8e29a001947946,risk-reward,Enfant,2,3,3,Robot,8,7,10,0,"[0, 1, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a6fed74ec4a05cc9e204,67a243ea6d8e29a001947945,risk-reward,Personne âgée,3,4,2,Femme grande taille,7,6,7,0,"[0, 1, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a715d74ec4a05cc9e206,67a243ea6d8e29a001947949,effort-reward,Enfant,4,3,3,Femme grande taille,6,7,7,0,"[1, 0, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a724d74ec4a05cc9e208,67a243ea6d8e29a001947947,effort-reward,Robot,8,7,10,Femme grande taille,2,3,7,0,"[1, 0, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a735d74ec4a05cc9e20a,67a243ea6d8e29a001947948,effort-reward,Femme grande taille,4,5,7,Homme petite taille,6,5,6,0,"[1, 0, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a73fd74ec4a05cc9e20c,67a51efa18a0dfe14aac016b,risk-effort,Homme grande taille,2,8,8,Homme petite taille,8,2,6,0,"[1, 1, 0]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a749d74ec4a05cc9e20e,67a51e546623f6ccab523c27,risk-effort,Homme grande taille,2,8,8,Femme grande taille,8,2,7,0,"[1, 1, 0]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a750d74ec4a05cc9e210,67a243ea6d8e29a001947949,effort-reward,Femme petite taille,2,5,5,Robot,8,5,10,0,"[1, 0, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a75fd74ec4a05cc9e212,67a243ea6d8e29a001947944,risk-reward,Homme petite taille,6,5,6,Homme grande taille,4,5,8,0,"[0, 1, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a767d74ec4a05cc9e214,67a51eb49d8894e943d3ff93,risk-effort,Homme grande taille,8,2,8,Femme petite taille,2,8,5,0,"[1, 1, 0]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a76ed74ec4a05cc9e216,67a243ea6d8e29a001947947,effort-reward,Personne âgée,0,2,2,Robot,10,8,10,0,"[1, 0, 1]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a776d74ec4a05cc9e218,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,1,7,7,Robot,9,3,10,0,"[1, 1, 0]"
67e2a663d74ec4a05cc9e1fe,homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,0,67e2a77ed74ec4a05cc9e21a,67a243ea6d8e29a001947948,effort-reward,Enfant,0,2,3,Homme grande taille,10,8,8,0,"[1, 0, 1]"
