genre,age,nationalite,niveauEtudes,sessionId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-reward,Homme grande taille,5,5,8,Femme grande taille,5,5,7
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Homme grande taille,6,6,8,Personne âgée,4,4,4
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Robot,0,10,9,Femme grande taille,10,0,7
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Enfant,10,0,2,Femme petite taille,0,10,6
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Enfant,2,4,2,Personne âgée,8,6,4
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Robot,10,0,9,Femme petite taille,0,10,6
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-reward,Femme grande taille,5,5,7,Personne âgée,5,5,4
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Robot,0,10,9,Femme petite taille,10,0,6
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-effort,Personne âgée,5,0,1,Homme grande taille,5,10,6
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,effort-reward,Robot,0,5,1,Femme grande taille,10,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Personne âgée,5,4,1,Femme grande taille,5,6,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,effort-reward,Femme grande taille,5,5,1,Personne âgée,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Homme grande taille,5,5,6,Homme petite taille,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-effort,Enfant,5,5,1,Femme grande taille,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,effort-reward,Enfant,5,5,1,Femme grande taille,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-effort,Femme petite taille,5,5,1,Femme grande taille,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Personne âgée,5,5,1,Robot,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,effort-reward,Enfant,5,5,1,Homme grande taille,5,5,6
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-effort,Personne âgée,5,5,1,Robot,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-effort,Personne âgée,5,5,1,Robot,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-effort,Homme petite taille,5,5,1,Enfant,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Femme petite taille,5,5,1,Enfant,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,effort-reward,Femme grande taille,5,5,1,Femme petite taille,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,effort-reward,Personne âgée,5,5,1,Enfant,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Homme grande taille,5,5,6,Femme grande taille,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Femme petite taille,5,5,1,Homme grande taille,5,5,6
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Femme petite taille,5,5,8,Homme grande taille,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Femme petite taille,5,5,8,Homme grande taille,5,5,1
homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,risk-reward,Femme petite taille,5,5,1,Homme grande taille,5,5,1
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,effort-reward,Homme grande taille,5,5,9,Femme grande taille,5,5,7
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-effort,Homme petite taille,3,5,8,Robot,7,5,8
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,effort-reward,Femme petite taille,5,5,6,Personne âgée,5,5,2
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-effort,Femme grande taille,5,5,7,Homme petite taille,5,5,8
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-reward,Femme grande taille,5,5,7,Femme petite taille,5,5,6
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,effort-reward,Robot,5,5,8,Femme grande taille,5,5,7
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,effort-reward,Homme petite taille,5,5,8,Robot,5,5,8
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-reward,Femme grande taille,8,7,7,Enfant,2,3,2
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-reward,Homme petite taille,9,3,8,Personne âgée,1,7,2
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-effort,Homme grande taille,10,10,9,Personne âgée,0,0,2
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-effort,Homme grande taille,10,10,9,Femme petite taille,0,0,6
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,effort-reward,Homme petite taille,6,7,8,Femme petite taille,4,3,6
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-reward,Robot,5,5,8,Femme grande taille,5,5,7
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,effort-reward,Personne âgée,0,1,2,Homme grande taille,10,9,9
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-effort,Femme grande taille,10,7,7,Enfant,0,3,2
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-effort,Homme grande taille,0,10,9,Femme grande taille,10,0,7
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-reward,Femme grande taille,3,9,7,Homme petite taille,7,1,8
femme,21,DZA,bac+4,acab858f-d75d-480a-a9d8-7a7790e82bda,risk-reward,Homme petite taille,8,3,8,Femme grande taille,2,7,7
homme,22,MAR,bac+4,3901c244-3fb7-4c80-9761-9760fbd60e24,risk-effort,Homme grande taille,3,7,9,Femme grande taille,7,3,7
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Homme petite taille,3,5,9,Enfant,7,5,8
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Femme grande taille,2,5,4,Robot,8,5,9
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Femme petite taille,5,5,7,Homme petite taille,5,5,9
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Femme petite taille,5,5,7,Homme grande taille,5,5,7
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Personne âgée,10,2,1,Enfant,0,8,8
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Femme grande taille,5,5,4,Enfant,5,5,8
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Personne âgée,2,2,1,Homme petite taille,8,8,9
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Femme grande taille,3,5,4,Homme grande taille,7,5,7
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Robot,8,0,9,Homme grande taille,2,10,7
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Femme grande taille,5,5,4,Homme grande taille,5,5,7
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Robot,5,5,9,Femme petite taille,5,5,7
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Robot,5,5,9,Personne âgée,5,5,1
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Femme grande taille,5,5,4,Personne âgée,5,5,1
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Robot,7,5,9,Homme petite taille,3,5,9
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Femme grande taille,1,6,4,Homme grande taille,9,4,7
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Enfant,7,4,8,Homme grande taille,3,6,7
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Homme grande taille,7,7,7,Personne âgée,3,3,1
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Femme grande taille,2,10,4,Robot,8,0,9
femme,22,MAR,bac+4,8113a2cc-ff7d-4862-8b15-f2c7194e7712,risk-effort,Robot,7,3,5,Femme grande taille,3,7,5
femme,22,MAR,bac+4,8113a2cc-ff7d-4862-8b15-f2c7194e7712,risk-effort,Personne âgée,8,2,4,Enfant,2,8,3
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-effort,Femme grande taille,5,5,1,Enfant,5,5,3
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,effort-reward,Homme petite taille,5,5,1,Personne âgée,5,5,3
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,effort-reward,Homme petite taille,5,3,1,Robot,5,7,5
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-reward,Robot,4,5,5,Personne âgée,6,5,3
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,effort-reward,Robot,5,3,5,Femme grande taille,5,7,1
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-reward,Enfant,5,5,3,Homme grande taille,5,5,1
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-reward,Homme petite taille,7,5,1,Robot,3,5,5
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,effort-reward,Robot,5,8,5,Femme petite taille,5,2,1
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-reward,Robot,4,5,5,Homme grande taille,6,5,1
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-effort,Homme petite taille,5,5,1,Enfant,5,5,3
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-effort,Femme petite taille,7,5,1,Homme grande taille,3,5,1
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,effort-reward,Homme petite taille,4,5,1,Femme petite taille,6,5,1
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-effort,Femme petite taille,8,5,1,Enfant,2,5,3
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-effort,Personne âgée,5,2,3,Homme grande taille,5,8,1
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-effort,Personne âgée,2,5,3,Enfant,8,5,3
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,effort-reward,Homme grande taille,5,2,1,Femme petite taille,5,8,1
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-reward,Robot,8,2,5,Enfant,2,8,3
femme,22,TUN,bac+3,12d2d777-5210-4eff-ba21-a13d4914db24,risk-reward,Femme petite taille,5,8,1,Robot,5,2,5
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,risk-reward,Homme petite taille,0,0,8,Homme grande taille,10,10,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Homme petite taille,5,5,8
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,8,2,1,Femme petite taille,2,8,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,1,7,1,Femme petite taille,9,3,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,8,1,1,Femme petite taille,2,9,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,0,7,1,Femme petite taille,10,3,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,1,7,1,Femme petite taille,9,3,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,1,5,1,Femme petite taille,9,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,10,8,1,Femme petite taille,0,2,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,0,9,1,Femme petite taille,10,1,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,0,1,Femme petite taille,5,10,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,10,5,1,Femme petite taille,0,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,10,0,1,Femme petite taille,0,10,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,8,6,1,Femme petite taille,2,4,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,0,1,1,Femme petite taille,10,9,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,3,10,1,Femme petite taille,7,0,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,2,1,Femme petite taille,5,8,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,10,0,1,Femme petite taille,0,10,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,2,8,1,Femme petite taille,8,2,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
homme,25,DZA,bac+1,f0d5aea0-c455-4268-a4e5-0fb3b00eb7f3,effort-reward,Robot,5,5,1,Femme petite taille,5,5,1
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,effort-reward,Femme grande taille,0,5,1,Homme petite taille,10,5,1
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-reward,Robot,7,0,6,Homme grande taille,3,10,8
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,effort-reward,Personne âgée,2,6,2,Robot,8,4,6
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-effort,Homme grande taille,6,3,8,Robot,4,7,6
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,effort-reward,Personne âgée,2,7,2,Femme grande taille,8,3,5
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-effort,Femme petite taille,3,7,4,Personne âgée,7,3,2
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,effort-reward,Femme grande taille,4,3,5,Personne âgée,6,7,2
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-effort,Personne âgée,7,3,2,Femme petite taille,3,7,4
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-effort,Femme petite taille,4,8,4,Robot,6,2,6
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,effort-reward,Femme grande taille,3,3,5,Robot,7,7,6
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,effort-reward,Enfant,3,8,3,Homme grande taille,7,2,8
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-effort,Homme petite taille,4,5,3,Enfant,6,5,3
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-reward,Femme grande taille,9,2,5,Femme petite taille,1,8,4
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-reward,Homme petite taille,3,2,3,Personne âgée,7,8,2
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-reward,Homme grande taille,5,5,8,Femme grande taille,5,5,5
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-effort,Homme grande taille,4,3,8,Femme petite taille,6,7,4
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-reward,Homme petite taille,7,4,3,Enfant,3,6,3
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,effort-reward,Homme grande taille,3,4,8,Femme petite taille,7,6,4
femme,21,DZA,bac+2,4e646978-0638-4e15-977e-4a788728215e,risk-reward,Femme grande taille,7,5,5,Enfant,3,5,3
homme,23,FRA,bac+2,3270b18a-a715-4a67-8024-43da851ed521,risk-reward,Femme petite taille,10,10,10,Robot,0,0,1
femme,23,DZA,bac+4,01416e5c-1693-4f12-9351-466371957356,risk-reward,Robot,5,5,5,Personne âgée,5,5,1
femme,23,DZA,bac+4,01416e5c-1693-4f12-9351-466371957356,risk-effort,Homme petite taille,5,5,1,Personne âgée,5,5,1
femme,23,DZA,bac+4,01416e5c-1693-4f12-9351-466371957356,risk-effort,Femme grande taille,5,5,1,Homme grande taille,5,5,1
femme,23,DZA,bac+4,01416e5c-1693-4f12-9351-466371957356,risk-reward,Enfant,5,5,1,Homme grande taille,5,5,1
femme,23,DZA,bac+4,01416e5c-1693-4f12-9351-466371957356,risk-reward,Personne âgée,5,5,1,Enfant,5,5,1
femme,23,DZA,bac+4,01416e5c-1693-4f12-9351-466371957356,effort-reward,Personne âgée,5,5,1,Femme petite taille,5,5,8
femme,23,DZA,bac+4,01416e5c-1693-4f12-9351-466371957356,risk-effort,Robot,5,5,5,Femme petite taille,5,5,8
femme,23,DZA,bac+4,01416e5c-1693-4f12-9351-466371957356,effort-reward,Femme grande taille,5,5,1,Homme petite taille,5,5,1
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-reward,Femme grande taille,3,5,7,Homme grande taille,7,5,9
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-reward,Robot,10,0,9,Femme petite taille,0,10,4
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-effort,Homme grande taille,8,6,9,Femme petite taille,2,4,4
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-effort,Femme grande taille,7,7,7,Femme petite taille,3,3,4
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-effort,Homme petite taille,8,7,7,Femme petite taille,2,3,4
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,effort-reward,Femme petite taille,8,2,4,Homme petite taille,2,8,7
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-reward,Homme petite taille,0,10,7,Robot,10,0,9
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-effort,Homme grande taille,5,7,9,Femme grande taille,5,3,7
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-effort,Personne âgée,0,4,2,Femme grande taille,10,6,7
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,effort-reward,Homme petite taille,8,8,7,Femme petite taille,2,2,4
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,effort-reward,Femme petite taille,8,2,4,Homme grande taille,2,8,9
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-reward,Personne âgée,4,7,2,Homme grande taille,6,3,9
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,effort-reward,Robot,10,0,9,Homme grande taille,0,10,9
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,effort-reward,Homme grande taille,9,6,9,Personne âgée,1,4,2
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,effort-reward,Personne âgée,0,10,2,Robot,10,0,9
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-effort,Personne âgée,0,0,2,Homme petite taille,10,10,7
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-reward,Homme petite taille,4,2,7,Homme grande taille,6,8,9
femme,22,ITA,bac+3,a9734859-005b-43c1-8b6e-399cdf39d7db,risk-reward,Femme petite taille,5,5,4,Homme petite taille,5,5,7
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-reward,Robot,5,5,3,Enfant,5,5,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-reward,Robot,6,8,3,Enfant,4,2,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-reward,Robot,1,1,3,Enfant,9,9,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,3,3,8,Enfant,7,7,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5,5,8,Enfant,5,5,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5,9,8,Enfant,5,1,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5,5,8,Enfant,5,5,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,7,10,8,Enfant,3,0,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,8,5,8,Enfant,2,5,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,7,5,8,Enfant,3,5,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5,5,8,Enfant,5,5,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5,5,8,Enfant,5,5,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,0,7,8,Enfant,10,3,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,0,7,8,Enfant,10,3,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,8,5,8,Enfant,2,5,2
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,8,9,5,Femme grande taille,2,1,7
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,8,5,5,Femme grande taille,2,5,7
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,1,5,5,Femme grande taille,9,5,7
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,1,5,5,Femme grande taille,9,5,7
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,1,5,5,Femme grande taille,9,5,7
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,2,5,5,Femme grande taille,8,5,7
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,effort-reward,Robot,7,4,10,Femme grande taille,3,6,6
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-reward,Homme grande taille,7,5,8,Robot,3,5,10
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-effort,Robot,4,7,10,Femme petite taille,6,3,4
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,effort-reward,Homme petite taille,4,3,6,Enfant,6,7,8
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-effort,Femme grande taille,4,4,6,Enfant,6,6,8
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-effort,Femme petite taille,5,5,4,Enfant,5,5,8
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-effort,Homme petite taille,5,5,6,Enfant,5,5,8
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-reward,Femme petite taille,4,3,4,Femme grande taille,6,7,6
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-reward,Homme grande taille,2,9,8,Robot,8,1,10
