genre,age,nationalite,niveauEtudes,sessionId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB
femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,effort-reward,Homme petite taille,5.0,5.0,6.0,Homme grande taille,5.0,5.0,7.0
femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,risk-reward,Femme grande taille,5.0,5.0,6.0,Homme petite taille,5.0,5.0,6.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Femme grande taille,7.0,2.0,5.0,Robot,3.0,8.0,9.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Robot,4.0,5.0,9.0,Homme grande taille,6.0,5.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Robot,0.0,0.0,9.0,Femme petite taille,10.0,10.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Femme grande taille,10.0,10.0,5.0,Robot,0.0,0.0,9.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Robot,8.0,8.0,9.0,Femme grande taille,2.0,2.0,5.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Femme petite taille,2.0,2.0,4.0,Robot,8.0,8.0,9.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Homme grande taille,5.0,5.0,8.0,Enfant,5.0,5.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Robot,5.0,5.0,9.0,Femme petite taille,5.0,5.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Femme petite taille,5.0,5.0,4.0,Personne âgée,5.0,5.0,2.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Femme petite taille,5.0,5.0,4.0,Personne âgée,5.0,5.0,2.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Femme petite taille,5.0,5.0,4.0,Personne âgée,5.0,5.0,2.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Homme petite taille,5.0,5.0,6.0,Homme grande taille,5.0,5.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Femme petite taille,5.0,5.0,4.0,Femme grande taille,5.0,5.0,5.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Personne âgée,5.0,5.0,2.0,Femme grande taille,5.0,5.0,5.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Robot,5.0,5.0,9.0,Personne âgée,5.0,5.0,2.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Homme petite taille,5.0,5.0,6.0,Femme petite taille,5.0,5.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Personne âgée,5.0,5.0,2.0,Homme grande taille,5.0,5.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Enfant,5.0,5.0,4.0,Homme grande taille,5.0,5.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Enfant,5.0,5.0,4.0,Personne âgée,5.0,5.0,2.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Femme petite taille,1.0,9.0,4.0,Homme grande taille,9.0,1.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Enfant,7.0,9.0,4.0,Femme grande taille,3.0,1.0,5.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Enfant,7.0,3.0,4.0,Robot,3.0,7.0,9.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Personne âgée,6.0,6.0,2.0,Robot,4.0,4.0,9.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Femme grande taille,6.0,5.0,5.0,Femme grande taille,4.0,5.0,5.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Homme petite taille,9.0,8.0,6.0,Homme grande taille,1.0,2.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Enfant,4.0,9.0,4.0,Homme grande taille,6.0,1.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Homme petite taille,7.0,1.0,6.0,Personne âgée,3.0,9.0,2.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Femme petite taille,2.0,5.0,4.0,Enfant,8.0,5.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Homme grande taille,6.0,5.0,8.0,Femme grande taille,4.0,5.0,5.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Homme petite taille,0.0,2.0,6.0,Femme petite taille,10.0,8.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Enfant,6.0,2.0,4.0,Femme petite taille,4.0,8.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,effort-reward,Enfant,0.0,0.0,4.0,Femme petite taille,10.0,10.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Enfant,9.0,6.0,4.0,Homme grande taille,1.0,4.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-reward,Robot,1.0,5.0,9.0,Femme petite taille,9.0,5.0,4.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Homme petite taille,4.0,3.0,6.0,Homme grande taille,6.0,7.0,8.0
homme,20,FRA,bac+4,d0cc3a04-dadd-47b2-b32c-cbcd18a8edaf,risk-effort,Enfant,6.0,10.0,4.0,Homme grande taille,4.0,0.0,8.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme grande taille,7.0,5.0,5.0,Personne âgée,3.0,5.0,1.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Enfant,1.0,3.0,2.0,Homme grande taille,9.0,7.0,8.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Robot,7.0,0.0,10.0,Femme grande taille,3.0,10.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Homme grande taille,0.0,10.0,8.0,Personne âgée,10.0,0.0,1.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Homme grande taille,8.0,5.0,8.0,Femme petite taille,2.0,5.0,4.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme petite taille,7.0,8.0,4.0,Enfant,3.0,2.0,2.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Homme petite taille,10.0,5.0,6.0,Femme grande taille,0.0,5.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Femme petite taille,2.0,10.0,4.0,Personne âgée,8.0,0.0,1.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Enfant,0.0,3.0,2.0,Homme grande taille,10.0,7.0,8.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Homme petite taille,10.0,5.0,6.0,Personne âgée,0.0,5.0,1.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Personne âgée,0.0,0.0,1.0,Homme grande taille,10.0,10.0,8.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Enfant,4.0,1.0,2.0,Personne âgée,6.0,9.0,1.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Personne âgée,0.0,0.0,1.0,Homme petite taille,10.0,10.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Femme grande taille,1.0,10.0,6.0,Robot,9.0,0.0,10.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Robot,10.0,0.0,10.0,Enfant,0.0,10.0,2.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Homme grande taille,10.0,9.0,8.0,Enfant,0.0,1.0,2.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme petite taille,0.0,10.0,4.0,Robot,10.0,0.0,10.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Enfant,3.0,0.0,2.0,Femme grande taille,7.0,10.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Enfant,5.0,5.0,2.0,Femme grande taille,5.0,5.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Enfant,5.0,5.0,2.0,Femme grande taille,5.0,5.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Enfant,5.0,5.0,2.0,Femme grande taille,5.0,5.0,6.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme grande taille,7.0,5.0,5.0,Personne âgée,3.0,5.0,1.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Enfant,1.0,3.0,2.0,Homme grande taille,9.0,7.0,8.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Robot,7.0,0.0,10.0,Femme grande taille,3.0,10.0,6.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Homme grande taille,0.0,10.0,8.0,Personne âgée,10.0,0.0,1.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Homme grande taille,8.0,5.0,8.0,Femme petite taille,2.0,5.0,4.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme petite taille,7.0,8.0,4.0,Enfant,3.0,2.0,2.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Homme petite taille,10.0,5.0,6.0,Femme grande taille,0.0,5.0,6.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Femme petite taille,2.0,10.0,4.0,Personne âgée,8.0,0.0,1.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Enfant,0.0,3.0,2.0,Homme grande taille,10.0,7.0,8.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Homme petite taille,10.0,5.0,6.0,Personne âgée,0.0,5.0,1.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Personne âgée,0.0,0.0,1.0,Homme grande taille,10.0,10.0,8.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Enfant,4.0,1.0,2.0,Personne âgée,6.0,9.0,1.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Personne âgée,0.0,0.0,1.0,Homme petite taille,10.0,10.0,6.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Femme grande taille,1.0,10.0,6.0,Robot,9.0,0.0,10.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Robot,10.0,0.0,10.0,Enfant,0.0,10.0,2.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Homme grande taille,10.0,9.0,8.0,Enfant,0.0,1.0,2.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme petite taille,0.0,10.0,4.0,Robot,10.0,0.0,10.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Enfant,3.0,0.0,2.0,Femme grande taille,7.0,10.0,6.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Enfant,5.0,5.0,2.0,Femme grande taille,5.0,5.0,6.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Enfant,5.0,5.0,2.0,Femme grande taille,5.0,5.0,6.0
homme,24,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Enfant,5.0,5.0,2.0,Femme grande taille,5.0,5.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Homme grande taille,2.0,4.0,8.0,Homme petite taille,8.0,6.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Enfant,4.0,5.0,2.0,Homme grande taille,6.0,5.0,8.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Homme petite taille,4.0,4.0,6.0,Enfant,6.0,6.0,2.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme grande taille,9.0,1.0,6.0,Robot,1.0,9.0,10.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme grande taille,0.0,1.0,5.0,Femme petite taille,10.0,9.0,4.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme grande taille,1.0,1.0,5.0,Personne âgée,9.0,9.0,1.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Homme petite taille,2.0,0.0,6.0,Robot,8.0,10.0,10.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-reward,Femme petite taille,3.0,5.0,4.0,Robot,7.0,5.0,10.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Homme grande taille,4.0,1.0,8.0,Robot,6.0,9.0,10.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Femme grande taille,6.0,9.0,5.0,Enfant,4.0,1.0,2.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,effort-reward,Femme grande taille,3.0,2.0,5.0,Homme petite taille,7.0,8.0,6.0
homme,23,ITA,bac+3,d2d3d9a9-2f34-4b29-b08c-8d7dbf0bb543,risk-effort,Femme grande taille,4.0,2.0,5.0,Homme grande taille,6.0,8.0,8.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Homme grande taille,4.0,4.0,8.0,Robot,6.0,6.0,10.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Personne âgée,2.0,5.0,2.0,Homme grande taille,8.0,5.0,8.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Homme grande taille,5.0,5.0,8.0,Homme petite taille,5.0,5.0,8.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Personne âgée,2.0,5.0,2.0,Homme petite taille,8.0,5.0,8.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Homme grande taille,9.0,5.0,8.0,Personne âgée,1.0,5.0,2.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Enfant,3.0,5.0,3.0,Femme grande taille,7.0,5.0,6.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Robot,5.0,5.0,10.0,Femme petite taille,5.0,5.0,6.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Enfant,2.0,5.0,3.0,Femme petite taille,8.0,5.0,6.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Enfant,0.0,5.0,3.0,Homme petite taille,10.0,5.0,8.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,effort-reward,Femme petite taille,8.0,5.0,6.0,Personne âgée,2.0,5.0,2.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Femme petite taille,5.0,5.0,6.0,Homme grande taille,5.0,5.0,8.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Homme grande taille,5.0,5.0,8.0,Femme grande taille,5.0,5.0,6.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Femme petite taille,5.0,5.0,6.0,Femme grande taille,5.0,5.0,6.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Enfant,0.0,0.0,3.0,Femme grande taille,10.0,10.0,6.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-reward,Homme petite taille,5.0,5.0,8.0,Homme grande taille,5.0,5.0,8.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Enfant,0.0,0.0,3.0,Femme grande taille,10.0,10.0,6.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Homme grande taille,0.0,5.0,8.0,Robot,10.0,5.0,10.0
femme,35,FRA,lycee,d4d68077-1f94-4b5b-ad3c-9d827036f9b6,risk-effort,Personne âgée,2.0,2.0,2.0,Homme petite taille,8.0,8.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Femme petite taille,5.0,5.0,4.0,Homme grande taille,5.0,5.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Enfant,5.0,5.0,3.0,Personne âgée,5.0,5.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Femme petite taille,10.0,1.0,4.0,Personne âgée,0.0,9.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Femme petite taille,5.0,6.0,4.0,Personne âgée,5.0,4.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Femme petite taille,0.0,1.0,4.0,Personne âgée,10.0,9.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,risk-reward,Enfant,7.0,6.0,3.0,Homme grande taille,3.0,4.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,risk-reward,Enfant,9.0,4.0,3.0,Homme grande taille,1.0,6.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Enfant,4.0,6.0,3.0,Homme grande taille,6.0,4.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Femme petite taille,10.0,8.0,4.0,Personne âgée,0.0,2.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Enfant,10.0,0.0,3.0,Homme grande taille,0.0,10.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,risk-reward,Femme petite taille,8.0,5.0,4.0,Personne âgée,2.0,5.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Femme petite taille,3.0,9.0,4.0,Personne âgée,7.0,1.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Femme petite taille,7.0,10.0,4.0,Homme grande taille,3.0,0.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Enfant,7.0,0.0,3.0,Homme grande taille,3.0,10.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Enfant,3.0,0.0,3.0,Personne âgée,7.0,10.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,risk-reward,Femme petite taille,3.0,6.0,4.0,Homme grande taille,7.0,4.0,8.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,risk-reward,Femme petite taille,8.0,5.0,4.0,Personne âgée,2.0,5.0,1.0
homme,26,FRA,bac+4,dc30a550-7754-467c-8dd0-bc7cb09156e6,effort-reward,Femme petite taille,0.0,9.0,4.0,Homme grande taille,10.0,1.0,8.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-reward,Enfant,2.0,6.0,3.0,Homme petite taille,8.0,4.0,8.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-effort,Robot,3.0,7.0,5.0,Femme grande taille,7.0,3.0,9.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Femme petite taille,8.0,2.0,7.0,Robot,2.0,8.0,5.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Femme petite taille,0.0,2.0,7.0,Robot,10.0,8.0,5.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Enfant,1.0,1.0,3.0,Robot,9.0,9.0,5.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-effort,Robot,6.0,8.0,5.0,Femme grande taille,4.0,2.0,9.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-effort,Robot,6.0,7.0,5.0,Femme grande taille,4.0,3.0,9.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Enfant,3.0,1.0,3.0,Femme grande taille,7.0,9.0,9.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-effort,Femme petite taille,4.0,2.0,7.0,Robot,6.0,8.0,5.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Robot,7.0,1.0,5.0,Robot,3.0,9.0,5.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Femme petite taille,5.0,5.0,7.0,Robot,5.0,5.0,5.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-reward,Robot,9.0,6.0,5.0,Robot,1.0,4.0,5.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Robot,0.0,3.0,5.0,Homme petite taille,10.0,7.0,8.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Robot,1.0,10.0,5.0,Homme petite taille,9.0,0.0,8.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Robot,6.0,4.0,5.0,Homme petite taille,4.0,6.0,8.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-reward,Femme petite taille,2.0,5.0,7.0,Homme petite taille,8.0,5.0,8.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-reward,Robot,1.0,4.0,5.0,Femme grande taille,9.0,6.0,9.0
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Enfant,10.0,0.0,3.0,Femme grande taille,0.0,10.0,9.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Homme petite taille,3.0,5.0,9.0,Enfant,7.0,5.0,8.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Femme grande taille,2.0,5.0,4.0,Robot,8.0,5.0,9.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Femme petite taille,5.0,5.0,7.0,Homme petite taille,5.0,5.0,9.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Femme petite taille,5.0,5.0,7.0,Homme grande taille,5.0,5.0,7.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Personne âgée,10.0,2.0,1.0,Enfant,0.0,8.0,8.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Femme grande taille,5.0,5.0,4.0,Enfant,5.0,5.0,8.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Personne âgée,2.0,2.0,1.0,Homme petite taille,8.0,8.0,9.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Femme grande taille,3.0,5.0,4.0,Homme grande taille,7.0,5.0,7.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Robot,8.0,0.0,9.0,Homme grande taille,2.0,10.0,7.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Femme grande taille,5.0,5.0,4.0,Homme grande taille,5.0,5.0,7.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-reward,Robot,5.0,5.0,9.0,Femme petite taille,5.0,5.0,7.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,risk-effort,Robot,5.0,5.0,9.0,Personne âgée,5.0,5.0,1.0
homme,23,DZA,bac+3,e4fcf5bf-43e2-49c1-af1b-af00653bf6d8,effort-reward,Femme grande taille,5.0,5.0,4.0,Personne âgée,5.0,5.0,1.0
